Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[29]     0.1    0.01    0.00   64000         __prop_mat_MOD_mat_setprop_elem_from_input [29]
                0.00    0.00   64000/64000       __prop_elem_MOD_prop_set_cd1 [66]
                0.00    0.00   64000/64000       __prop_elem_MOD_prop_size [67]
-----------------------------------------------
                0.01    0.00   12800/12800       __mat_mass_MOD_mat_mass_init [26]
[30]     0.1    0.01    0.00   12800         __fields_class_MOD_field_add_elem_1 [30]
-----------------------------------------------
                0.00    0.00       1/3209        __bc_dynflt_MOD_bc_dynflt_init [40]
                0.01    0.00    3208/3209        __bc_dynflt_MOD_bc_dynflt_apply [23]
[31]     0.1    0.01    0.00    3209         __bc_dynflt_twf_MOD_twf_mu [31]
-----------------------------------------------
                0.01    0.00     132/132         __stdio_MOD_io_field_node_multi [33]
[32]     0.1    0.01    0.00     132         __stdio_MOD_io_field_node_single [32]
-----------------------------------------------
                0.00    0.01      66/66          __plot_gen_MOD_plot_field [11]
[33]     0.1    0.00    0.01      66         __stdio_MOD_io_field_node_multi [33]
                0.01    0.00     132/132         __stdio_MOD_io_field_node_single [32]
-----------------------------------------------
                0.00    0.01  422400/422400      __mat_gen_MOD_mat_stress_dv [12]
[34]     0.1    0.00    0.01  422400         __mat_elastic_MOD_mat_elast_stress [34]
                0.01    0.00  844800/921604      __prop_mat_MOD_mat_getprop_e [28]
                0.00    0.00  422400/84774401     __prop_mat_MOD_mat_iskind_elem [18]
-----------------------------------------------
                0.00    0.01   12800/12800       __mat_gen_MOD_mat_init_prop [27]
[35]     0.1    0.00    0.01   12800         __mat_elastic_MOD_mat_elast_init_elem_prop [35]
                0.01    0.00   51200/64000       __prop_mat_MOD_mat_setprop_elem_from_input [29]
                0.00    0.00   12800/84774401     __prop_mat_MOD_mat_iskind_elem [18]
                0.00    0.00   12800/12800       __prop_mat_MOD_mat_isprop_input [79]
-----------------------------------------------
                0.00    0.00       2/12802       __mat_elastic_MOD_mat_elast_init_elem_work [41]
                0.00    0.00   12800/12802       __mat_mass_MOD_mat_mass_init [26]
[36]     0.0    0.00    0.00   12802         __spec_grid_MOD_se_volumeweights_e [36]
                0.00    0.00   12802/435203      __spec_grid_MOD___copy_spec_grid_Sem_grid_type [16]
-----------------------------------------------
                0.00    0.00   12800/12800       __mat_gen_MOD_mat_init_prop [27]
[37]     0.0    0.00    0.00   12800         __mat_mass_MOD_mat_mass_init_elem_prop [37]
                0.00    0.00   12800/64000       __prop_mat_MOD_mat_setprop_elem_from_input [29]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[38]     0.0    0.00    0.00       1         __mat_gen_MOD_mat_init_work [38]
                0.00    0.00   38400/84774401     __prop_mat_MOD_mat_iskind_elem [18]
                0.00    0.00       1/1           __mat_elastic_MOD_mat_elast_init_elem_work [41]
                0.00    0.00   12800/12800       __mat_elastic_MOD_mat_iselastichomogeneous [78]
                0.00    0.00   12800/41510400     __mat_kelvin_voigt_MOD_mat_iskelvinvoigt [53]
                0.00    0.00   12800/41510400     __mat_elastic_MOD_mat_iselastic [52]
                0.00    0.00       6/26          __memory_info_MOD_storearray [104]
                0.00    0.00       2/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       1/1           __spec_grid_MOD_se_isflat [172]
                0.00    0.00       1/1           __spec_grid_MOD_se_firstelementtagged [170]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[39]     0.0    0.00    0.00       1         __bc_gen_MOD_bc_init [39]
                0.00    0.00       1/3209        __bc_gen_MOD_bc_write [22]
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       4/4           __spec_grid_MOD_bc_tag_exists [122]
                0.00    0.00       2/2           __bc_abso_MOD_bc_abso_init [126]
                0.00    0.00       1/1           __bc_dirneu_MOD_bc_dirneu_init [134]
-----------------------------------------------
                0.00    0.00       1/1           __bc_gen_MOD_bc_init [39]
[40]     0.0    0.00    0.00       1         __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       1/3209        __bc_dynflt_twf_MOD_twf_mu [31]
                0.00    0.00       8/13          __distribution_cd_MOD_dist_cd_init_1 [112]
                0.00    0.00       4/141         __stdio_MOD_io_new_unit [96]
                0.00    0.00       1/4           __spec_grid_MOD_bc_inquire [121]
                0.00    0.00       1/1           __time_evol_MOD_time_getcoefa2v [174]
                0.00    0.00       1/1           __time_evol_MOD_time_getcoefa2d [173]
                0.00    0.00       1/3           __time_evol_MOD_time_gettimestep [125]
                0.00    0.00       1/1           __bc_dynflt_swf_MOD_swf_init [139]
                0.00    0.00       1/1           __bc_dynflt_normal_MOD_normal_init [137]
                0.00    0.00       1/2           __time_evol_MOD_time_getnbtimesteps [133]
                0.00    0.00       1/3209        __bc_dynflt_swf_MOD_swf_mu [84]
                0.00    0.00       1/4           __bc_periodic_MOD_bc_perio_intersects [119]
                0.00    0.00       1/4           __spec_grid_MOD_bc_get_normal_and_weights [120]
-----------------------------------------------
                0.00    0.00       1/1           __mat_gen_MOD_mat_init_work [38]
[41]     0.0    0.00    0.00       1         __mat_elastic_MOD_mat_elast_init_elem_work [41]
                0.00    0.00       2/12802       __spec_grid_MOD_se_volumeweights_e [36]
                0.00    0.00       1/422401      __spec_grid_MOD_se_inversejacobian_e [15]
                0.00    0.00       4/921604      __prop_mat_MOD_mat_getprop_e [28]
                0.00    0.00       1/84774401     __prop_mat_MOD_mat_iskind_elem [18]
-----------------------------------------------
                0.00    0.00      10/10          __spec_grid_MOD_se_find_point [43]
[42]     0.0    0.00    0.00      10         __fem_grid_MOD_fe_find_point [42]
                0.00    0.00       8/10560033     __utils_MOD_invert2 [17]
                0.00    0.00      28/28          __fem_grid_MOD___copy_fem_grid_Fem_grid_type [103]
                0.00    0.00      20/464423      __fem_grid_MOD_fe_getelementcoord [56]
                0.00    0.00      18/43          __elem_q4_MOD_q4_getdershape [99]
-----------------------------------------------
                0.00    0.00      10/10          __receivers_MOD_rec_init [44]
[43]     0.0    0.00    0.00      10         __spec_grid_MOD_se_find_point [43]
                0.00    0.00      10/10          __fem_grid_MOD_fe_find_point [42]
                0.00    0.00      10/10          __spec_grid_MOD_se_find_nearest_node [113]
                0.00    0.00      10/10          __spec_grid_MOD_se_node_belongs_to_2 [115]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[44]     0.0    0.00    0.00       1         __receivers_MOD_rec_init [44]
                0.00    0.00      10/10          __spec_grid_MOD_se_find_point [43]
                0.00    0.00      10/10          __spec_grid_MOD_se_init_interpol [114]
                0.00    0.00       1/3           __time_evol_MOD_time_gettimestep [125]
                0.00    0.00       1/2           __time_evol_MOD_time_getnbtimesteps [133]
                0.00    0.00       1/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       1/26          __memory_info_MOD_storearray [104]
                0.00    0.00       1/141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00   12800/41510400     __mat_gen_MOD_mat_init_work [38]
                0.00    0.00   12800/41510400     __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00  422400/41510400     __mat_gen_MOD_mat_stress_dv [12]
                0.00    0.00 41062400/41510400     __mat_gen_MOD_mat_fint [5]
[52]     0.0    0.00    0.00 41510400         __mat_elastic_MOD_mat_iselastic [52]
-----------------------------------------------
                0.00    0.00   12800/41510400     __mat_gen_MOD_mat_init_work [38]
                0.00    0.00   12800/41510400     __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00  422400/41510400     __mat_gen_MOD_mat_stress_dv [12]
                0.00    0.00 41062400/41510400     __mat_gen_MOD_mat_fint [5]
[53]     0.0    0.00    0.00 41510400         __mat_kelvin_voigt_MOD_mat_iskelvinvoigt [53]
-----------------------------------------------
                0.00    0.00  921604/921604      __prop_mat_MOD_mat_getprop_e [28]
[54]     0.0    0.00    0.00  921604         __prop_elem_MOD_prop_get_1 [54]
-----------------------------------------------
                0.00    0.00  844800/844800      __plot_gen_MOD_plot_field [11]
[55]     0.0    0.00    0.00  844800         __fields_class_MOD_field_get_elem_2 [55]
-----------------------------------------------
                0.00    0.00      20/464423      __fem_grid_MOD_fe_find_point [42]
                0.00    0.00    1200/464423      __spec_grid_MOD_se_jacobian_eij [92]
                0.00    0.00    2400/464423      __spec_grid_MOD_bc_get_normal_and_weights [120]
                0.00    0.00   12800/464423      __fem_grid_MOD_fe_getelementsizes [77]
                0.00    0.00   12800/464423      __spec_grid_MOD_se_init [171]
                0.00    0.00  435203/464423      __spec_grid_MOD___copy_spec_grid_Sem_grid_type [16]
[56]     0.0    0.00    0.00  464423         __fem_grid_MOD_fe_getelementcoord [56]
-----------------------------------------------
                0.00    0.00   12800/435200      __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00  422400/435200      __mat_gen_MOD_mat_stress_dv [12]
[57]     0.0    0.00    0.00  435200         __mat_damage_MOD_mat_isdamage [57]
-----------------------------------------------
                0.00    0.00   12800/435200      __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00  422400/435200      __mat_gen_MOD_mat_stress_dv [12]
[58]     0.0    0.00    0.00  435200         __mat_plastic_MOD_mat_isplastic [58]
-----------------------------------------------
                0.00    0.00   12800/435200      __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00  422400/435200      __mat_gen_MOD_mat_stress_dv [12]
[59]     0.0    0.00    0.00  435200         __mat_visco_MOD_mat_isvisco [59]
-----------------------------------------------
                0.00    0.00  102400/102400      __mesh_structured_MOD_mesh_structured_renumber [162]
[60]     0.0    0.00    0.00  102400         __utils_MOD_sub2ind_b [60]
-----------------------------------------------
                0.00    0.00   33928/98169       __spec_grid_MOD_se_init [171]
                0.00    0.00   64241/98169       __fem_grid_MOD_fe_setconnectivity [147]
[61]     0.0    0.00    0.00   98169         __generic_list_MOD_li_associated [61]
-----------------------------------------------
                0.00    0.00    2412/66653       __spec_grid_MOD_se_init [171]
                0.00    0.00   64241/66653       __fem_grid_MOD_fe_setconnectivity [147]
[62]     0.0    0.00    0.00   66653         __generic_list_MOD_li_remove_head [62]
-----------------------------------------------
                0.00    0.00     480/64480       __mesh_structured_MOD_mesh_structured_boundaries [160]
                0.00    0.00   12800/64480       __mesh_cartesian_MOD_cart_build [156]
                0.00    0.00   51200/64480       __mesh_structured_MOD_mesh_structured_connectivity [161]
[63]     0.0    0.00    0.00   64480         __utils_MOD_sub2ind [63]
-----------------------------------------------
                0.00    0.00   64000/64000       __prop_elem_MOD_prop_set_cd1 [66]
[64]     0.0    0.00    0.00   64000         __distribution_cd_MOD_dist_cd_init_2 [64]
-----------------------------------------------
                0.00    0.00   64000/64000       __prop_elem_MOD_prop_set_cd1 [66]
[65]     0.0    0.00    0.00   64000         __distribution_cd_MOD_dist_cd_isdist [65]
-----------------------------------------------
                0.00    0.00   64000/64000       __prop_mat_MOD_mat_setprop_elem_from_input [29]
[66]     0.0    0.00    0.00   64000         __prop_elem_MOD_prop_set_cd1 [66]
                0.00    0.00   64000/64000       __distribution_cd_MOD_dist_cd_init_2 [64]
                0.00    0.00   64000/64000       __distribution_cd_MOD_dist_cd_isdist [65]
-----------------------------------------------
                0.00    0.00   64000/64000       __prop_mat_MOD_mat_setprop_elem_from_input [29]
[67]     0.0    0.00    0.00   64000         __prop_elem_MOD_prop_size [67]
-----------------------------------------------
                0.00    0.00    2408/53608       __spec_grid_MOD_se_init [171]
                0.00    0.00   51200/53608       __fem_grid_MOD_fe_setconnectivity [147]
[68]     0.0    0.00    0.00   53608         __generic_list_MOD_li_add_to_head [68]
-----------------------------------------------
                0.00    0.00   32480/32480       __spec_grid_MOD_se_init [171]
[69]     0.0    0.00    0.00   32480         __generic_list_MOD_li_get_next [69]
-----------------------------------------------
                0.00    0.00   25840/25840       __spec_grid_MOD_se_init [171]
[70]     0.0    0.00    0.00   25840         __fem_grid_MOD_fe_getedgeconn [70]
                0.00    0.00       1/1           __fem_grid_MOD_fe_setconnectivity [147]
-----------------------------------------------
                0.00    0.00   12800/25600       __init_MOD_init_main [25]
                0.00    0.00   12800/25600       __mat_gen_MOD_mat_init_prop [27]
[71]     0.0    0.00    0.00   25600         __spec_grid_MOD_se_elem_coord [71]
-----------------------------------------------
                0.00    0.00       4/13524       __spec_grid_MOD_se_init [171]
                0.00    0.00     240/13524       __bc_abso_MOD_bc_abso_init [126]
                0.00    0.00     480/13524       __spec_grid_MOD_bc_get_normal_and_weights [120]
                0.00    0.00   12800/13524       __init_MOD_init_main [25]
[72]     0.0    0.00    0.00   13524         __spec_grid_MOD_se_inquire [72]
                0.00    0.00   12800/12800       __fem_grid_MOD_fe_getelementsizes [77]
-----------------------------------------------
                0.00    0.00       8/13049       __spec_grid_MOD_se_init [171]
                0.00    0.00   13041/13049       __fem_grid_MOD_fe_setconnectivity [147]
[73]     0.0    0.00    0.00   13049         __generic_list_MOD_li_init_list [73]
-----------------------------------------------
                0.00    0.00   13041/13041       __spec_grid_MOD_se_init [171]
[74]     0.0    0.00    0.00   13041         __fem_grid_MOD_fe_getvertexconn [74]
-----------------------------------------------
                0.00    0.00   13041/13041       __fem_grid_MOD_fe_setconnectivity [147]
[75]     0.0    0.00    0.00   13041         __generic_list_MOD_li_get_len [75]
-----------------------------------------------
                0.00    0.00   12832/12832       __bc_gen_MOD_bc_apply [24]
[76]     0.0    0.00    0.00   12832         __bc_gen_MOD___copy_bc_gen_Bc_type [76]
                0.00    0.00    3208/3208        __bc_dirneu_MOD_bc_dirneu_apply [86]
-----------------------------------------------
                0.00    0.00   12800/12800       __spec_grid_MOD_se_inquire [72]
[77]     0.0    0.00    0.00   12800         __fem_grid_MOD_fe_getelementsizes [77]
                0.00    0.00   12800/464423      __fem_grid_MOD_fe_getelementcoord [56]
-----------------------------------------------
                0.00    0.00   12800/12800       __mat_gen_MOD_mat_init_work [38]
[78]     0.0    0.00    0.00   12800         __mat_elastic_MOD_mat_iselastichomogeneous [78]
-----------------------------------------------
                0.00    0.00   12800/12800       __mat_elastic_MOD_mat_elast_init_elem_prop [35]
[79]     0.0    0.00    0.00   12800         __prop_mat_MOD_mat_isprop_input [79]
-----------------------------------------------
                0.00    0.00   12800/12800       __mat_gen_MOD_mat_init_prop [27]
[80]     0.0    0.00    0.00   12800         __prop_mat_MOD_mat_setprop_elem_ptr_input [80]
-----------------------------------------------
                0.00    0.00    6416/6416        __bc_gen_MOD_bc_apply [24]
[81]     0.0    0.00    0.00    6416         __bc_abso_MOD_bc_abso_apply [81]
-----------------------------------------------
                0.00    0.00    3600/3600        __prop_mat_MOD_mat_getprop_ij [83]
[82]     0.0    0.00    0.00    3600         __prop_elem_MOD_prop_get_ij_1 [82]
-----------------------------------------------
                0.00    0.00    3600/3600        __bc_abso_MOD_bc_abso_init [126]
[83]     0.0    0.00    0.00    3600         __prop_mat_MOD_mat_getprop_ij [83]
                0.00    0.00    3600/3600        __prop_elem_MOD_prop_get_ij_1 [82]
-----------------------------------------------
                0.00    0.00       1/3209        __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00    3208/3209        __bc_dynflt_MOD_bc_dynflt_apply [23]
[84]     0.0    0.00    0.00    3209         __bc_dynflt_swf_MOD_swf_mu [84]
-----------------------------------------------
                0.00    0.00    3209/3209        MAIN__ [1]
[85]     0.0    0.00    0.00    3209         __receivers_MOD_rec_store [85]
-----------------------------------------------
                0.00    0.00    3208/3208        __bc_gen_MOD___copy_bc_gen_Bc_type [76]
[86]     0.0    0.00    0.00    3208         __bc_dirneu_MOD_bc_dirneu_apply [86]
-----------------------------------------------
                0.00    0.00    3208/3208        __bc_dynflt_MOD_bc_dynflt_apply [23]
[87]     0.0    0.00    0.00    3208         __bc_dynflt_normal_MOD_normal_getsigma [87]
-----------------------------------------------
                0.00    0.00    3208/3208        __bc_dynflt_MOD_bc_dynflt_apply [23]
[88]     0.0    0.00    0.00    3208         __bc_dynflt_normal_MOD_normal_update [88]
-----------------------------------------------
                0.00    0.00    3208/3208        __bc_dynflt_MOD_bc_dynflt_apply [23]
[89]     0.0    0.00    0.00    3208         __bc_dynflt_swf_MOD_swf_update_state [89]
-----------------------------------------------
                0.00    0.00    3208/3208        MAIN__ [1]
[90]     0.0    0.00    0.00    3208         __solver_MOD_solve [90]
-----------------------------------------------
                0.00    0.00    3208/3208        __solver_MOD_solve_leapfrog [3]
[91]     0.0    0.00    0.00    3208         __sources_MOD_so_add [91]
-----------------------------------------------
                0.00    0.00    1200/1200        __bc_abso_MOD_bc_abso_init [126]
[92]     0.0    0.00    0.00    1200         __spec_grid_MOD_se_jacobian_eij [92]
                0.00    0.00    1200/464423      __fem_grid_MOD_fe_getelementcoord [56]
-----------------------------------------------
                0.00    0.00     960/960         __spec_grid_MOD_se_init [171]
[93]     0.0    0.00    0.00     960         __generic_list_MOD_li_get_head [93]
-----------------------------------------------
                0.00    0.00     480/480         __spec_grid_MOD_se_init [171]
[94]     0.0    0.00    0.00     480         __spec_grid_MOD_se_get_edge_nodes [94]
-----------------------------------------------
                0.00    0.00     300/300         __spec_grid_MOD_se_init_interpol [114]
[95]     0.0    0.00    0.00     300         __gll_MOD_hgll [95]
-----------------------------------------------
                0.00    0.00       1/141         __gll_MOD_print_gll_a [151]
                0.00    0.00       1/141         __input_MOD_read_main [153]
                0.00    0.00       1/141         __receivers_MOD_rec_write [168]
                0.00    0.00       1/141         __receivers_MOD_rec_init [44]
                0.00    0.00       2/141         __init_MOD_init_main [25]
                0.00    0.00       2/141         __mesh_gen_MOD_mesh_build [158]
                0.00    0.00       2/141         __plot_postscript_MOD_plot_ps [130]
                0.00    0.00       4/141         __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       4/141         __spec_grid_MOD_se_init [171]
                0.00    0.00       6/141         __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00      18/141         __memory_info_MOD_memo_echo [111]
                0.00    0.00      99/141         __plot_gen_MOD_plot_field [11]
[96]     0.0    0.00    0.00     141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00      66/66          __mat_gen_MOD_mat_write [101]
[97]     0.0    0.00    0.00      66         __mat_gen_MOD_mat_stress [97]
                0.00    0.00      33/33          __mat_plastic_MOD_mat_anyplastic [102]
                0.00    0.00      33/33          __mat_damage_MOD_mat_anydamage [100]
-----------------------------------------------
                0.00    0.00      25/53          __fem_grid_MOD_fe_getshape [106]
                0.00    0.00      28/53          __fem_grid_MOD___copy_fem_grid_Fem_grid_type [103]
[98]     0.0    0.00    0.00      53         __elem_q4_MOD_q4_getshape [98]
-----------------------------------------------
                0.00    0.00      18/43          __fem_grid_MOD_fe_find_point [42]
                0.00    0.00      25/43          __fem_grid_MOD_fe_getdershape [105]
[99]     0.0    0.00    0.00      43         __elem_q4_MOD_q4_getdershape [99]
-----------------------------------------------
                0.00    0.00      33/33          __mat_gen_MOD_mat_stress [97]
[100]    0.0    0.00    0.00      33         __mat_damage_MOD_mat_anydamage [100]
-----------------------------------------------
                0.00    0.00      33/33          __plot_gen_MOD_plot_field [11]
[101]    0.0    0.00    0.00      33         __mat_gen_MOD_mat_write [101]
                0.00    0.00      66/66          __mat_gen_MOD_mat_stress [97]
-----------------------------------------------
                0.00    0.00      33/33          __mat_gen_MOD_mat_stress [97]
[102]    0.0    0.00    0.00      33         __mat_plastic_MOD_mat_anyplastic [102]
-----------------------------------------------
                0.00    0.00      28/28          __fem_grid_MOD_fe_find_point [42]
[103]    0.0    0.00    0.00      28         __fem_grid_MOD___copy_fem_grid_Fem_grid_type [103]
                0.00    0.00      28/53          __elem_q4_MOD_q4_getshape [98]
-----------------------------------------------
                0.00    0.00       1/26          __init_MOD_init_main [25]
                0.00    0.00       1/26          __mat_mass_MOD_mat_mass_init [26]
                0.00    0.00       1/26          __receivers_MOD_rec_init [44]
                0.00    0.00       2/26          __bc_abso_MOD_bc_abso_init [126]
                0.00    0.00       2/26          __spec_grid_MOD_se_init [171]
                0.00    0.00       3/26          __fields_class_MOD___copy_fields_class_Fields_type [123]
                0.00    0.00       3/26          __mesh_cartesian_MOD_cart_build [156]
                0.00    0.00       6/26          __mat_gen_MOD_mat_init_work [38]
                0.00    0.00       7/26          __mat_gen_MOD_mat_init_prop [27]
[104]    0.0    0.00    0.00      26         __memory_info_MOD_storearray [104]
-----------------------------------------------
                0.00    0.00      25/25          __spec_grid_MOD_se_init [171]
[105]    0.0    0.00    0.00      25         __fem_grid_MOD_fe_getdershape [105]
                0.00    0.00      25/43          __elem_q4_MOD_q4_getdershape [99]
-----------------------------------------------
                0.00    0.00      25/25          __spec_grid_MOD_se_init [171]
[106]    0.0    0.00    0.00      25         __fem_grid_MOD_fe_getshape [106]
                0.00    0.00      25/53          __elem_q4_MOD_q4_getshape [98]
-----------------------------------------------
                0.00    0.00      25/25          __gll_MOD_get_gll_info [150]
[107]    0.0    0.00    0.00      25         __gll_MOD_hdgll [107]
-----------------------------------------------
                0.00    0.00       5/19          __bc_dynflt_swf_MOD_swf_read [140]
                0.00    0.00       5/19          __mat_elastic_MOD_mat_elast_read [154]
                0.00    0.00       9/19          __bc_dynflt_MOD_bc_dynflt_read [136]
[108]    0.0    0.00    0.00      19         __distribution_cd_MOD_dist_cd_read [108]
                0.00    0.00      19/19          __utils_MOD_string_setopt [110]
-----------------------------------------------
                0.00    0.00      19/19          __gll_MOD_zwgljd [152]
[109]    0.0    0.00    0.00      19         __generic_list_MOD_li_check_list [109]
-----------------------------------------------
                0.00    0.00      19/19          __distribution_cd_MOD_dist_cd_read [108]
[110]    0.0    0.00    0.00      19         __utils_MOD_string_setopt [110]
-----------------------------------------------
                0.00    0.00       1/18          __init_MOD_init_main [25]
                0.00    0.00       1/18          __mat_mass_MOD_mat_mass_init [26]
                0.00    0.00       1/18          __receivers_MOD_rec_init [44]
                0.00    0.00       2/18          __bc_abso_MOD_bc_abso_init [126]
                0.00    0.00       2/18          __mat_gen_MOD_mat_init_work [38]
                0.00    0.00       2/18          __spec_grid_MOD_se_init [171]
                0.00    0.00       3/18          __fields_class_MOD___copy_fields_class_Fields_type [123]
                0.00    0.00       3/18          __mat_gen_MOD_mat_init_prop [27]
                0.00    0.00       3/18          __mesh_cartesian_MOD_cart_build [156]
[111]    0.0    0.00    0.00      18         __memory_info_MOD_memo_echo [111]
                0.00    0.00      18/141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00       5/13          __bc_dynflt_swf_MOD_swf_init [139]
                0.00    0.00       8/13          __bc_dynflt_MOD_bc_dynflt_init [40]
[112]    0.0    0.00    0.00      13         __distribution_cd_MOD_dist_cd_init_1 [112]
-----------------------------------------------
                0.00    0.00      10/10          __spec_grid_MOD_se_find_point [43]
[113]    0.0    0.00    0.00      10         __spec_grid_MOD_se_find_nearest_node [113]
-----------------------------------------------
                0.00    0.00      10/10          __receivers_MOD_rec_init [44]
[114]    0.0    0.00    0.00      10         __spec_grid_MOD_se_init_interpol [114]
                0.00    0.00     300/300         __gll_MOD_hgll [95]
-----------------------------------------------
                0.00    0.00      10/10          __spec_grid_MOD_se_find_point [43]
[115]    0.0    0.00    0.00      10         __spec_grid_MOD_se_node_belongs_to_2 [115]
-----------------------------------------------
                0.00    0.00       6/6           __plot_postscript_MOD_plot_ps [130]
[116]    0.0    0.00    0.00       6         __plot_gmt_MOD_plot_gmt_init [116]
-----------------------------------------------
                0.00    0.00       5/5           __mat_elastic_MOD_mat_elast_read [154]
[117]    0.0    0.00    0.00       5         __prop_mat_MOD_mat_setprop_input [117]
-----------------------------------------------
                0.00    0.00       1/5           __utils_MOD_unique [178]
                0.00    0.00       4/5           __spec_grid_MOD_se_init [171]
[118]    0.0    0.00    0.00       5         __utils_MOD_drank [118]
-----------------------------------------------
                0.00    0.00       1/4           __bc_dirneu_MOD_bc_dirneu_init [134]
                0.00    0.00       1/4           __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       2/4           __bc_abso_MOD_bc_abso_init [126]
[119]    0.0    0.00    0.00       4         __bc_periodic_MOD_bc_perio_intersects [119]
-----------------------------------------------
                0.00    0.00       1/4           __bc_dirneu_MOD_bc_dirneu_init [134]
                0.00    0.00       1/4           __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       2/4           __bc_abso_MOD_bc_abso_init [126]
[120]    0.0    0.00    0.00       4         __spec_grid_MOD_bc_get_normal_and_weights [120]
                0.00    0.00    2400/464423      __fem_grid_MOD_fe_getelementcoord [56]
                0.00    0.00     480/13524       __spec_grid_MOD_se_inquire [72]
-----------------------------------------------
                0.00    0.00       1/4           __bc_dirneu_MOD_bc_dirneu_init [134]
                0.00    0.00       1/4           __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       2/4           __bc_abso_MOD_bc_abso_init [126]
[121]    0.0    0.00    0.00       4         __spec_grid_MOD_bc_inquire [121]
-----------------------------------------------
                0.00    0.00       4/4           __bc_gen_MOD_bc_init [39]
[122]    0.0    0.00    0.00       4         __spec_grid_MOD_bc_tag_exists [122]
-----------------------------------------------
                0.00    0.00       3/3           __fields_class_MOD_fields_init [149]
[123]    0.0    0.00    0.00       3         __fields_class_MOD___copy_fields_class_Fields_type [123]
                0.00    0.00       3/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       3/26          __memory_info_MOD_storearray [104]
-----------------------------------------------
                0.00    0.00       3/3           __mat_elastic_MOD_mat_elast_read [154]
[124]    0.0    0.00    0.00       3         __prop_mat_MOD_mat_setkind [124]
-----------------------------------------------
                0.00    0.00       1/3           __bc_dynflt_MOD_bc_dynflt_init [40]
                0.00    0.00       1/3           __init_MOD_init_main [25]
                0.00    0.00       1/3           __receivers_MOD_rec_init [44]
[125]    0.0    0.00    0.00       3         __time_evol_MOD_time_gettimestep [125]
-----------------------------------------------
                0.00    0.00       2/2           __bc_gen_MOD_bc_init [39]
[126]    0.0    0.00    0.00       2         __bc_abso_MOD_bc_abso_init [126]
                0.00    0.00    3600/3600        __prop_mat_MOD_mat_getprop_ij [83]
                0.00    0.00    1200/1200        __spec_grid_MOD_se_jacobian_eij [92]
                0.00    0.00     240/13524       __spec_grid_MOD_se_inquire [72]
                0.00    0.00       2/4           __spec_grid_MOD_bc_inquire [121]
                0.00    0.00       2/4           __bc_periodic_MOD_bc_perio_intersects [119]
                0.00    0.00       2/4           __spec_grid_MOD_bc_get_normal_and_weights [120]
                0.00    0.00       2/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       2/26          __memory_info_MOD_storearray [104]
                0.00    0.00       2/2           __time_evol_MOD_time_getcoefa2vrhs [132]
-----------------------------------------------
                0.00    0.00       2/2           __bc_gen_MOD_bc_read [142]
[127]    0.0    0.00    0.00       2         __bc_abso_MOD_bc_abso_read [127]
-----------------------------------------------
                0.00    0.00       2/2           MAIN__ [1]
[128]    0.0    0.00    0.00       2         __echo_MOD_echo_banner [128]
-----------------------------------------------
                0.00    0.00       2/2           __spec_grid_MOD_se_init [171]
[129]    0.0    0.00    0.00       2         __fem_grid_MOD_fe_getnodesperelement [129]
-----------------------------------------------
                0.00    0.00       2/2           __init_MOD_init_main [25]
[130]    0.0    0.00    0.00       2         __plot_postscript_MOD_plot_ps [130]
                0.00    0.00       6/6           __plot_gmt_MOD_plot_gmt_init [116]
                0.00    0.00       2/141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00       2/2           __rcmlib_MOD_genrcm [165]
[131]    0.0    0.00    0.00       2         __rcmlib_MOD_level_set [131]
-----------------------------------------------
                0.00    0.00       2/2           __bc_abso_MOD_bc_abso_init [126]
[132]    0.0    0.00    0.00       2         __time_evol_MOD_time_getcoefa2vrhs [132]
-----------------------------------------------
                0.00    0.00       1/2           __bc_dynflt_MOD_bc_dynflt_init [40]
